org_id,markt,naam,naam_aliassen,moeder_org_id,categorie,domein,beoordeelt_zelf,bewijs_citaat,bewijs_url,particulier,bron_particulier,omvang_medewerkers,lerenden_per_jaar,lerenden_diploma,lerenden_diploma_bron,aantal_opleidingen,cursusprijs,omzet_indicatie,geschatte_jaarwaarde,omvang_niveau,omvang_citaat,omvang_url,icp_status,blokkade_reden,close_lead_id,close_gecheckt_op,contact_zoekpoging,notities,laatst_bijgewerkt,bijgewerkt_door
org_nso-cna-leiderschapsacademie,nl,NSO-CNA Leiderschapsacademie,,org_zelfstandig,"Master schoolleiderschap; deelnemers zijn schoolleiders, dus dubbele ingang",nso-cna.nl,Ja,"NVAO-rapport hbo-ma Educational Management: ""De summatieve toetsen worden beoordeeld met het vier-ogen principe."" —",https://publicaties.nvao.net/5a96cc47a5d59_006286%20rapport%20NSO%20hbo-ma%20Educational%20Management.pdf,Ja,Alle opleidingen NIET_BEKOSTIGD in het DUO-erkenningenregister — https://onderwijsdata.duo.nl/dataset/overzicht-erkenningen-ho (1 opleiding),,,86,https://www.nso-cna.nl/,1,,,,afgeleid,"DUO RIO ho-onderwijslicenties, peildatum 2026-09-02: 1 actieve, van elkaar verschillende erkende opleidingen op naam van NSO-CNA Leiderschapsacademie (bekostigingscode RECHTSPERSOON_HO, dus niet-bekostigd)",https://onderwijsdata.duo.nl/dataset/c416acd1-e083-4ec6-9203-3b20f98fe143/resource/a20cef1d-173d-403c-86c0-91f22f45877b/download/ho_onderwijslicenties.csv,gekwalificeerd,,,,,"Poort 0b duur, 2026-08-18: HAALT DE EIS. Grond: NVAO bachelor/master (structureel >1 jaar).",2026-09-02,lead-sourcing-nl
org_nsob,nl,NSOB,NSOB (Nederlandse School voor Openbaar Bestuur),org_zelfstandig,Postacademisch bestuurskunde; leerateliers 9 mnd met essays/eindopdrachten beoordeeld door eigen jury en kerndocenten,nsob.nl,Ja,"""De presentaties werden op deze middag door een jury beoordeeld."" — jury o.l.v. decaan prof.dr. Mark van Twist en directeur-bestuurder NSOB, eindopdracht Leeratelier Strategie —  ; leerateliers duren 9 maanden (https://www.nsob.nl/opleidingen/opleidingsaanbod/leeratelier-toezicht-en-naleving). Let op: de MPA-masteropleiding stopt (""de opleiding MPA na het afstuderen van de huidige lichting studenten niet wordt voortgezet"" — nsob.nl",https://www.nsob.nl/over-nsob/actualiteiten/14e-uitvoering-leeratelier-strategie-afgerond,Ja,"Private B.V. (Nederlandse School voor Openbaar Bestuur BV), betalende deelnemers uit de publieke sector",65 medewerkers (eigen site),,,,,,,,onbekend,,,gekwalificeerd,,,,,"Omvang gezocht op 2026-09-02 (agent 1, lane particuliere hogescholen/business schools/postacademisch). Gecontroleerd: eigen site via sitemap-brede scan op over-ons/organisatie/jaarverslag/cijfers-pagina's, gerichte websearch op jaarverslag en deelnemersaantallen. Geen publiek studentaantal. Let op: DUO en Studiekeuze123 publiceren GEEN studentaantallen voor niet-bekostigde instellingen (getest op Breederode: veld 'Studenten: -'), dus die route is dood voor dit hele segment. Volgende route is de belroute of een KvK/jaarrekening-uittreksel.",2026-09-02,lead-sourcing-nl
org_nyenrode-business-universiteit,nl,Nyenrode Business Universiteit,,,,,Onbekend,,,Onbekend,,,7500,,,,,,51500,hard,ruim 7.500 studenten en deelnemers per jaar,https://www.nyenrode.nl/nieuws/n/nyenrode-versterkt-fundament-voor-duurzame-groei-met-solide-cijfers,geblokkeerd,"Dubbele rij van org_universiteit-nyenrode-b-v. Die rij heeft het uitgesplitste diplomacijfer (4.668 uit het jaarverslag 24-25) en de contactpersoon. Niet benaderen, samengevoegd 02-09-2026.",,,,"afgeleid uit de kolom Moeder / groep, niet zelf gekwalificeerd",2026-09-02,dante
org_onderwijs-maak-je-samen,nl,Onderwijs Maak Je Samen,,org_zelfstandig,Onderwijsadviesbureau met post-hbo registeropleidingen po/vo; deel van een bredere ader (zie WERKVOORRAAD: CPION-oogst onderwijsadviesbureaus),onderwijsmaakjesamen.nl,Onbekend,Onderwijsadviesbureau met academie: 9 CPION-registeropleidingen (o.a. Intern begeleider als kwaliteitscoordinator) —  + CPION-register; wie de eindopdrachten beoordeelt is niet gedocumenteerd,https://www.onderwijsmaakjesamen.nl/,Ja,"CPION-registeropleidingen (SPHBO), particulier adviesbureau",,,,,,,,,,,,kandidaat,,,,,moeder-tekst: Zelfstandig,2026-08-14,migratie
org_ontwerpacademie,nl,OntwerpAcademie,,org_zelfstandig,"Vakopleiding tuinontwerp en tuinarchitectuur, twee eigen examinatoren",ontwerpacademie.nl,Ja,"""De presentatie van je beplantingsadvies met aansluitend een criterium gericht interview met twee examinatoren"" —",https://www.ontwerpacademie.nl/examens,Ja,"NRTO-lid, particuliere aanbieder",,400,,,,,,10000,afgeleid,"""deze centraal gelegen plek - midden in het groene hart van Nederland - bood de kans om door te groeien naar 400 studenten per jaar"" (groeiambitie bij de verhuizing in 2019, niet de huidige stand; inmiddels vier locaties, dus eerder ondergrens)",https://www.ontwerpacademie.nl/over-ons,gekwalificeerd,,,,,moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
org_opgezet-door-de-knb-uitgevoerd-via-cpo,nl,"Opgezet door de KNB, uitgevoerd via CPO",,,,,Onbekend,,,Onbekend,,,,,,,,,,,,,kandidaat,,,,,"afgeleid uit de kolom Moeder / groep, niet zelf gekwalificeerd",2026-08-14,migratie
org_opleidingen-land-van-rouw,nl,Opleidingen Land van Rouw,,org_zelfstandig,Post-HBO rouwbegeleiding/-therapie (CRKBO 2026-08-05),landvanrouw.nl,Ja,"Post-HBO rouwbegeleider/rouwtherapeut met eigen examinering: ""De CPION-geaccrediteerde Post-HBO opleiding"" + ""Terugblik examen juni 2026""; CPION accrediteert maar examineert niet, eigen examen en eindopdracht. —",https://www.landvanrouw.nl,Ja,CRKBO-geregistreerd,,,,,,,,,onbekend,"Geen enkel aantal gepubliceerd. Opleidingenpagina, Over ons, Wortels en groei en alumnipagina alle vier geopend: alleen jaartallen (2003 start, 2008 oprichting, 2010 accreditatie, eind 2024 overdracht aan Marcel van Zanten en Roza Boer), geen deelnemersaantallen. Alumnipagina zegt alleen ""Land van Rouw is trots op alle studenten die we in de afgelopen jaren hebben mogen ontmoeten"" met 77 testimonials; dat is zelfselectie, geen jaarcijfer, dus niet gebruikt. Geen jaarverslag. Aanbod is bijna volledig diplomagericht (tweejarige post-HBO plus vervolgopleiding).",https://www.landvanrouw.nl/,gekwalificeerd,,,,,"Poort 0b duur, 2026-08-18: HAALT DE EIS. Grond: gemeten: 24 mnd.",2026-09-02,lead-sourcing-nl
org_opleidingsinstituut-ppo,nl,Opleidingsinstituut PPO,,org_zelfstandig,Postmaster psychologie/pedagogiek BIG (CRKBO 2026-08-05),ppo-opleidingen.nl,Ja,"Postmaster BIG (GZ-psycholoog, orthopedagoog-generalist, psychotherapeut, klinisch psycholoog), 2-4 jaar, eigen examencommissie: ""De examencommissie beoordeelt of een opleideling voldoet aan alle eindtermen, zoals vastgesteld in de onderwijs- en examenregeling (OER)"". —",https://www.ppo-opleidingen.nl,Ja,CRKBO-geregistreerd,119 medewerkers,,,,,,,,,,,gekwalificeerd,,,,,"GROOT. 119 medewerkers, 500+ opleidelingen, 25-30 gelijktijdige opleidingsgroepen, groepen van max 18, Groningen en Zwolle. Bron: contactout + ppo-opleidingen.nl/over-ppo",2026-08-18,lead-sourcing-nl
org_opleidingsinstituut-thomas,nl,Opleidingsinstituut Thomas,,org_zelfstandig,Onbekend profiel; beoordelaar niet vindbaar - bellen,,Onbekend,Niet gevonden wie beoordeelt; site en examinering niet vindbaar in eerste zoekronde. Wel erkende niet-bekostigde mbo-instelling in DUO (OIE 24AL),,Ja,DUO-register: erkende niet-bekostigde mbo-instelling (OIE 24AL),,,,,22,,,,afgeleid,"DUO RIO mbo-onderwijslicenties, peildatum 2026-09-02: 22 actieve, van elkaar verschillende erkende opleidingen op naam van Opleidingsinstituut Thomas BV (bekostigingscode ERKEND, dus niet-bekostigd)",https://onderwijsdata.duo.nl/dataset/c416acd1-e083-4ec6-9203-3b20f98fe143/resource/820dd8a0-231f-4284-8dbb-3e3c4cb1dfc2/download/mbo_onderwijslicenties.csv,kandidaat,,,,,moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
org_oppstap-zorg-welzijn-b-v,nl,OPPstap Zorg & Welzijn B.V.,,org_zelfstandig,Zorg & Welzijn (mbo),oppstap.nl,Ja,"Rijkserkende particuliere mbo (BRIN 30VM), examineert zelf. Citaat: ""Dan krijg je een landelijk erkend, volledig mbo-diploma voor Helpende Zorg en Welzijn niveau 2"" en ""Tijdens je opleiding doe je verschillende examens ... zoals gedragsbeoordelingen, examengesprekken, presentaties of examenverslagen"" (). Eigen examencommissie (directeur onderwijs + onderwijskundigen), Verslag van werkzaamheden 2022-2023. Sector zorg & welzijn = sterk voor geschreven werk (examenverslagen, portfolio's). mbo-traject duurt maanden/jaren. — [mbo-workflow 2026-08-07",https://oppstap.nl/opleidingen/helpende-zorg-welzijn/,Ja,Rijkserkend niet-bekostigd mbo (DUO-register),onbekend; 1.000+ studenten,,,,27,,,,afgeleid,"DUO RIO mbo-onderwijslicenties, peildatum 2026-09-02: 27 actieve, van elkaar verschillende erkende opleidingen op naam van OPPstap Zorg & Welzijn B.V. (bekostigingscode ERKEND, dus niet-bekostigd)",https://onderwijsdata.duo.nl/dataset/c416acd1-e083-4ec6-9203-3b20f98fe143/resource/820dd8a0-231f-4284-8dbb-3e3c4cb1dfc2/download/mbo_onderwijslicenties.csv,gekwalificeerd,,,,,"GROOT. Meer dan 1.000 studenten, noemt zich een van de grootste particuliere zorgopleiders van Nederland, grotendeels incompany bij zorgorganisaties. Bron: oppstap.nl/over-ons",2026-09-02,lead-sourcing-nl
org_optisec-cyber-security-trainingen,nl,OptiSec Cyber Security Trainingen,,org_zelfstandig,"Cybersecurity-opleider; eigen 9-maands trajecten, beoordelaar niet vindbaar",optisec.nl,Onbekend,"""Unieke opleidingen van 9 maanden met erkende resultaten"" (eigen ontwikkeld) naast externe certificeringen (EC-Council, ISC2) —  ; wie het werk in de 9-maands opleidingen beoordeelt is niet gedocumenteerd",https://www.optisec.nl/,Ja,NRTO-lid,,,,,,,,,,,,kandidaat,,,,,moeder-tekst: Zelfstandig,2026-08-14,migratie
org_oranjestad-academy,nl,Oranjestad Academy,,org_zelfstandig,Zorg & Welzijn (mbo),,Ja,"Oranjestad Zorg Academy (Haarlem), niet-bekostigd met eigen BRIN 31KW en CREBO 25656 (Helpende Zorg & Welzijn, Verzorgende IG). Heeft een eigen examencommissie, citaat: ""Iedere ingeschreven student ... heeft toegang tot de betreffende examens; de examencommissie beoordeelt je verzoek"" (zorgacademy.nl/examencommissie/). Rijkserkende niet-bekostigde mbo, examineert zelf. Geschreven werk: zorgverslagen, portfolio. — [mbo-workflow 2026-08-07]",,Ja,Rijkserkend niet-bekostigd mbo (DUO-register),,,,,3,,,,afgeleid,"DUO RIO mbo-onderwijslicenties, peildatum 2026-09-02: 3 actieve, van elkaar verschillende erkende opleidingen op naam van Oranjestad Academy (bekostigingscode ERKEND, dus niet-bekostigd)",https://onderwijsdata.duo.nl/dataset/c416acd1-e083-4ec6-9203-3b20f98fe143/resource/820dd8a0-231f-4284-8dbb-3e3c4cb1dfc2/download/mbo_onderwijslicenties.csv,gekwalificeerd,,,,"GEEN CONTACT: Oranjestad Zorg Academy B.V., Haarlem (Oudeweg 8A, zelfde pand als CIVAS). Onderwijsteam-pagina bestaat maar zoeken gaf geen directeursnaam. Route: zorgacademy.nl/onderwijsteam of KvK.",moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
org_orgb-opleidingen,nl,ORGB Opleidingen,,org_zelfstandig,"Particulier rijkserkend mbo niveau 1-4 breed (logistiek, retail, horeca, bouw, facilitair) + praktijkleren vso/pro",orgb.nl,Ja,"""Met erkenning van het Ministerie van Onderwijs, Cultuur en Wetenschap verzorgen wij wettelijke examens en reiken wij wettelijk erkende diploma's uit"" —  ; eigen OER's per opleiding gepubliceerd (https://orgb.nl/oers/",https://www.orgb.nl/over-ons/,Ja,DUO-register: erkende niet-bekostigde mbo-instelling (BRIN/OIE 30XG),,,,,149,,,,afgeleid,"DUO RIO mbo-onderwijslicenties, peildatum 2026-09-02: 149 actieve, van elkaar verschillende erkende opleidingen op naam van ORGB Opleidingen (bekostigingscode ERKEND, dus niet-bekostigd)",https://onderwijsdata.duo.nl/dataset/c416acd1-e083-4ec6-9203-3b20f98fe143/resource/820dd8a0-231f-4284-8dbb-3e3c4cb1dfc2/download/mbo_onderwijslicenties.csv,gekwalificeerd,,,,"2026-09-02 agent 2: opnieuw gezocht via Clay en websearch, geen persoon met mandaat en een publiek profiel gevonden. Alleen docenten, coordinatoren of de examencommissie hangen aan het domein. Route is bellen of KvK, niet nog een zoekronde.",moeder-tekst: Zelfstandig,2026-09-02,contact-sourcing-nl
org_osr-juridische-opleidingen,nl,OSR juridische opleidingen,,org_zelfstandig,Particuliere opleider juridische vakopleidingen,osr.nl,Ja,"""Het examen bestaat uit een kennistoets en een praktijkassessment."" —",https://www.osr.nl/veelgestelde-vragen/,Ja,"NRTO-lid, circa 4.500 juristen per jaar tegen betaling, geen publieke bekostiging vermeld — https://www.osr.nl/over-ons/",,4500,,,,,,33500,hard,Jaarlijks meer dan 4500 juristen getraind,https://www.osr.nl/,gekwalificeerd,,,,,moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
org_ovd-opleidingen,nl,OVD Opleidingen,OVD Opleidingen BV,org_opleidingsgroep-gilde-bt,"Erkende particuliere mbo-opleider retail/supermarkt; eigen toetsen en werkstukken per kerntaak, eigen examenreglement",ovd-opleidingen.nl,Ja,"""Elke kerntaak wordt afgesloten met een toets of een werkstuk."" en ""Het aantal examens wordt benoemd in het Examenreglement."" plus ""Bij voldoende resultaat voor zowel de theorie als de praktijk ontvangt de deelnemer een officieel erkend mbo2-diploma Retailmedewerker."" —  ; erkende mbo-opleidingen niveau 2-4 (retail/food), geen externe examinerende partij genoemd",https://ovd-opleidingen.nl/opleiding/mbo-2-verkoper-supermarkt/,Ja,"NRTO-lid, particuliere mbo-opleider retail (50 jaar)",51 - 200 medewerkers (LinkedIn),,,,,,,,onbekend,,,gekwalificeerd,,,2026-08-18,,"Valt onder Opleidingsgroep Gilde-BT (stond ten onrechte als zelfstandig). Zustermerken: GBT Opleidingen, Response Instituut, Hypnose Zorg Nederland, Mentaal Vitaal Sterk. Bron: opleidingsgroepgilde-bt.nl/over-ons/",2026-09-02,lead-sourcing-nl
org_phov,nl,PHOV,,org_phov-b-v,"Particuliere opleider veiligheidskunde en arbeidshygiene, met scriptietraject",phov.nl,Ja,"""Toetsing van de modules vindt plaats door middel van opdrachten en tentamens."" en ""Het scriptietraject wordt afgesloten met een presentatie en verdediging van de scriptie."" —",https://www.phov.nl/opleiding/hogere-veiligheidskunde/begeleiding-en-toetsing,Ja,"NRTO-lid, betalende inschrijving, geen publieke bekostiging vermeld — https://www.phov.nl/phov/",,,,,,,,,,,,gekwalificeerd,,,,,moeder-tekst: PHOV B.V.,2026-08-14,migratie
org_phov-b-v,nl,PHOV B.V.,,,,,Onbekend,,,Onbekend,,,,,,,,,,,,,kandidaat,,,,,"afgeleid uit de kolom Moeder / groep, niet zelf gekwalificeerd",2026-08-14,migratie
org_ponsioen-opleiding-en-advies,nl,Ponsioen Opleiding en Advies,,org_zelfstandig,Particulier rijkserkend mbo energie-infratechniek (BBL); eigen diplomering,ponsioen.biz,Ja,"Erkend door het ministerie van OCW voor 6 mbo-kwalificaties en een mbo-certificaat (laagspanning en gas-/water-/warmtedistributie): ""Het mbo-diploma en -certificaat dat POA uitreikt (...) wordt erkend door de overheid en door de branche"" —",https://www.ponsioen.biz/mbo/,Ja,DUO-register: erkende niet-bekostigde mbo-instelling (OIE 31HZ),2-10 medewerkers (LinkedIn),,,,13,,,,onbekend,"Gezocht, niets gevonden. Eigen site noemt geen cijfers, opleidingenpagina geeft 404, geen jaarverslag. LinkedIn geeft alleen de band en ""Opleiden van vakbekwame monteurs in de ondergrondse infratechniek"", drie locaties (Helmond, Tholen, Barendrecht). Naast het BBL-mbo vooral korte certificaten (BEI/VIAG, VCA, BHV, KIAD).",,gekwalificeerd,,,2026-08-18,,"Poort 0b duur, 2026-08-18: HAALT DE EIS. Grond: erkend mbo-diploma (structureel >1 jaar).",2026-09-02,lead-sourcing-nl
org_postmdopleidingen,nl,PostMDopleidingen,,org_zelfstandig,Post-hbo management/bedrijfskunde (CRKBO 2026-08-05),postmdopleidingen.nl,Ja,"""Zo sluiten alle modules af met een praktijkopdracht."" + ""Bij voldoende resultaat ontvang je het diploma Middenmanagement van PostMDopleidingen."" 27 bijeenkomsten + 250 studie-uren; eigen docenten beoordelen, eigen diploma. —",https://www.postmdopleidingen.nl/opleidingen/bedrijfsleven/middenmanagement,Ja,CRKBO-geregistreerd,,,,,,,,,,,,gekwalificeerd,,,,,moeder-tekst: Zelfstandig,2026-08-14,migratie
org_prosper-college-b-v,nl,Prosper College B.V.,,org_zelfstandig,Zorg & Welzijn (Sociaal werker) (mbo),prospercollege.nl,Ja,"Eigen rijkserkende particuliere mbo met eigen CREBO, examineert per definitie zelf. Citaat: ""Deze opleiding MBO-4 Sociaal werker is erkend door het ministerie van OC&W en geregistreerd in het Crebo onder nummer 25958"" en ""Met deze opleiding behaal je een erkend MBO-4 diploma"" (). Sterke sectorfit: sociaal werk/welzijn, veel verslagen en praktijkopdrachten. Duur 18 maanden. — [mbo-workflow 2026-08-07",https://prospercollege.nl/opleiding-sociaal-werker/,Ja,Rijkserkend niet-bekostigd mbo (DUO-register),,,,,1,,,,afgeleid,"DUO RIO mbo-onderwijslicenties, peildatum 2026-09-02: 1 actieve, van elkaar verschillende erkende opleidingen op naam van Prosper College B.V. (bekostigingscode ERKEND, dus niet-bekostigd)",https://onderwijsdata.duo.nl/dataset/c416acd1-e083-4ec6-9203-3b20f98fe143/resource/820dd8a0-231f-4284-8dbb-3e3c4cb1dfc2/download/mbo_onderwijslicenties.csv,gekwalificeerd,,,,,moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
org_r3-education,nl,R3 Education,,,,,Onbekend,,,Onbekend,,,,,,,,,,,,,kandidaat,,,,,"afgeleid uit de kolom Moeder / groep, niet zelf gekwalificeerd",2026-08-14,migratie
org_rbo-evc-dienstencentrum,nl,RBO / EVC-dienstencentrum,,org_zelfstandig,EVC + arbeidsmarktdiensten Noord-Nederland; assessorenmodel checken (vgl. EVC Centrum Nederland = Ja),rbo.nl,Onbekend,"EVC-aanbieder: ervaringscertificaat is ""een officieel bewijs van vakbekwaamheid, opgesteld door een onafhankelijke partij"" —  ; of RBO met eigen assessoren beoordeelt is niet gedocumenteerd",https://www.rbo.nl/,Ja,NRTO-lid,,,,,,,,,,,,kandidaat,,,,,moeder-tekst: Zelfstandig,2026-08-14,migratie
org_register-belastingadviseurs-rb-academy,nl,Register Belastingadviseurs RB Academy,,org_zelfstandig,Fiscale beroepsopleiding,rb.nl,Ja,"Private beroepsvereniging (Register Belastingadviseurs) met eigen modulaire opleiding en eigen schriftelijke toetsing plus optionele scriptie. Citaat: ""Elke module wordt afgesloten met een schriftelijk examen en na succesvolle afsluiting van alle 15 modules ontvang je het diploma Belastingconsulent."" (). De schriftelijke toetsen worden door Register Belastingadviseurs zelf afgenomen (https://rb.nl/rb-academy/). Duur >2 weken. — [HO/postac-workflow 2026-08-07",https://rb.nl/onderwijs-programmas/programma-belastingconsulent/,Ja,Niet-bekostigd HO / postacademisch (DUO-register / NVAO),,,,,,,,,,,,gekwalificeerd,,,,"GEEN CONTACT: Beroepsvereniging (koepel, 6000 leden). Clay gaf alleen leden/docenten. Randgeval ICP; Dante laten beslissen of dit type mee moet.",moeder-tekst: Zelfstandig,2026-08-14,migratie
org_rema-tip-top-holding-benelux,nl,Rema Tip Top Holding Benelux,,,,,Onbekend,,,Onbekend,,,,,,,,,,,,,kandidaat,,,,,"afgeleid uit de kolom Moeder / groep, niet zelf gekwalificeerd",2026-08-14,migratie
org_s-e-t-academie-b-v,nl,S.e.T. Academie B.V.,,org_zelfstandig,Zorg & Welzijn (mbo),,Ja,"Zorgopleidingen Helpende Plus (niv2), Verzorgende IG (niv3), Verpleegkunde (niv4), eigen CREBO 25498/25265. Citaat: ""Landelijk erkend diploma"" en ""CRKBO-geregistreerd en Crebo-erkend"" (setacademie.com). Rijkserkende niet-bekostigde mbo met eigen CREBO => examineert zelf. Geschreven werk: zorgverslagen, portfolio, praktijkopdrachten. — [mbo-workflow 2026-08-07]",,Ja,Rijkserkend niet-bekostigd mbo (DUO-register),,,,,3,,,,afgeleid,"DUO RIO mbo-onderwijslicenties, peildatum 2026-09-02: 3 actieve, van elkaar verschillende erkende opleidingen op naam van S.e.T. Academie B.V. (bekostigingscode ERKEND, dus niet-bekostigd)",https://onderwijsdata.duo.nl/dataset/c416acd1-e083-4ec6-9203-3b20f98fe143/resource/820dd8a0-231f-4284-8dbb-3e3c4cb1dfc2/download/mbo_onderwijslicenties.csv,gekwalificeerd,,,,"GEEN CONTACT: setacademie.com noemt geen namen; gelieerd aan zorgorganisatie Steun en Toeverlaat, Mijdrecht (KvK 72125365). Directeur via KvK.",moeder-tekst: Zelfstandig,2026-09-02,lead-sourcing-nl
